image_idx,label_path,instance_id,num_instances_in_image,instance_dominance,instance_volume,voronoi_volume,voronoi_fraction,compactness,sphereness,stringiness,eccentricity
2,../data/datasets//sbm/val/labels/mets/Mets_051.nii.gz,4,12,0.42672919109026963,18.0,477702,3.768039489053845e-05,0.6666666666666666,1.3679723475059777,2.221788895817374,0.8929843241385934
2,../data/datasets//sbm/val/labels/mets/Mets_051.nii.gz,5,12,0.42672919109026963,9.0,411687,2.1861268390792033e-05,inf,,1.0303659605706024,1.0
2,../data/datasets//sbm/val/labels/mets/Mets_051.nii.gz,6,12,0.42672919109026963,6.0,975420,6.151196407701298e-06,inf,,1.1111794721344868,1.0
2,../data/datasets//sbm/val/labels/mets/Mets_051.nii.gz,7,12,0.42672919109026963,128.0,51816,0.0024702794503628223,0.7529411764705882,1.1196640901461776,1.7538730396527917,0.8215290234168626
2,../data/datasets//sbm/val/labels/mets/Mets_051.nii.gz,8,12,0.42672919109026963,1470.0,734346,0.0020017811767205104,0.7357357357357357,0.8018909463918955,1.4634934377453135,0.7301409730964461
2,../data/datasets//sbm/val/labels/mets/Mets_051.nii.gz,9,12,0.42672919109026963,1820.0,2320728,0.000784236670561996,0.7455960671855797,0.8419900741677466,1.414405463254594,0.7072027055944842
2,../data/datasets//sbm/val/labels/mets/Mets_051.nii.gz,10,12,0.42672919109026963,104.0,1625179,6.399295093032829e-05,0.7272727272727273,1.3580480425899824,1.4376443784715884,0.7184464126321801
2,../data/datasets//sbm/val/labels/mets/Mets_051.nii.gz,11,12,0.42672919109026963,54.0,108455,0.0004979023558157761,0.7941176470588235,1.7469643193619082,1.9867399383292983,0.8640901126200211
2,../data/datasets//sbm/val/labels/mets/Mets_051.nii.gz,12,12,0.42672919109026963,153.0,861039,0.00017769229965193214,0.7050691244239631,1.0674049595579684,1.245377006415623,0.5960198507315196
3,../data/datasets//sbm/val/labels/mets/Mets_237.nii.gz,1,4,0.49473684210526314,1.0,4206489,2.3772794841493703e-07,inf,,,
3,../data/datasets//sbm/val/labels/mets/Mets_237.nii.gz,2,4,0.49473684210526314,47.0,1018513,4.614570457127204e-05,0.7966101694915254,1.5971095833118798,1.4921895507632836,0.7422201415874528
3,../data/datasets//sbm/val/labels/mets/Mets_237.nii.gz,3,4,0.49473684210526314,12.0,3127396,3.837058050851251e-06,0.75,2.7252762479797945,2.844096024687239,0.9361482383191234
3,../data/datasets//sbm/val/labels/mets/Mets_237.nii.gz,4,4,0.49473684210526314,35.0,1478002,2.3680617482249685e-05,0.7777777777777778,1.7200793247843027,1.4817785886811343,0.7379415246627637
4,../data/datasets//sbm/val/labels/mets/Mets_094.nii.gz,1,3,0.8673860076575008,351.0,3827015,9.171638992792033e-05,0.714867617107943,0.874868146596339,1.3203138315594058,0.652956181566333
4,../data/datasets//sbm/val/labels/mets/Mets_094.nii.gz,2,3,0.8673860076575008,2492.0,2936945,0.0008485007380117775,0.9002890173410405,1.0244308761294454,1.1390531013465865,0.4788033186149402
4,../data/datasets//sbm/val/labels/mets/Mets_094.nii.gz,3,3,0.8673860076575008,30.0,3066440,9.783331811481719e-06,0.75,1.5341861647687605,1.8468286959300948,0.8407208857262761
5,../data/datasets//sbm/val/labels/mets/Mets_102.nii.gz,1,1,1.0,222.0,9830400,2.25830078125e-05,0.7816901408450704,1.2568015676737472,1.6010286191759586,0.780946074663034
6,../data/datasets//sbm/val/labels/mets/Mets_005.nii.gz,1,3,0.5096359743040685,476.0,4361295,0.0001091418947812519,0.7519747235387045,0.9042339967336203,1.241295693421041,0.5924464685573647
6,../data/datasets//sbm/val/labels/mets/Mets_005.nii.gz,2,3,0.5096359743040685,232.0,2009132,0.00011547275141702984,0.6121372031662269,0.7296061680044643,1.4696950653557066,0.7328286330744309
6,../data/datasets//sbm/val/labels/mets/Mets_005.nii.gz,3,3,0.5096359743040685,226.0,3459973,6.531842878542694e-05,0.7609427609427609,1.1280683214689047,1.818624818768138,0.83525286865022
7,../data/datasets//sbm/val/labels/mets/Mets_072.nii.gz,1,3,0.7468879668049793,19.0,4613688,4.118180509822077e-06,inf,,1.3701180377039093,1.0
7,../data/datasets//sbm/val/labels/mets/Mets_072.nii.gz,2,3,0.7468879668049793,42.0,2141602,1.961148710171171e-05,0.75,2.476208068702905,3.822462408362866,0.9651732694642406
7,../data/datasets//sbm/val/labels/mets/Mets_072.nii.gz,3,3,0.7468879668049793,180.0,3075110,5.8534491449086374e-05,0.7531380753138075,1.2213002293958242,1.5274007802674192,0.7558827483639131
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,1,48,0.15781525295746288,202.0,851631,0.00023719192936847062,0.7565543071161048,1.2694347894897915,1.1922381469546308,0.5445034522643696
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,2,48,0.15781525295746288,77.0,410521,0.00018756653131021312,0.7333333333333333,1.0282576825151843,1.6708903552000325,0.8011352699724453
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,3,48,0.15781525295746288,6.0,62631,9.57992048665996e-05,inf,,1.0738309398666661,1.0
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,4,48,0.15781525295746288,84.0,330805,0.00025392602892942973,0.7567567567567568,1.3717817620481927,1.4033527370218775,0.7015916575447589
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,5,48,0.15781525295746288,5.0,107541,4.649389535154034e-05,1.0,4.923273811328056,3.023342184908468,0.9437149818918373
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,6,48,0.15781525295746288,83.0,587954,0.0001411675063015134,0.7410714285714286,1.53006109397724,1.2343317379425376,0.5862157574170047
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,7,48,0.15781525295746288,13.0,300871,4.320788643637971e-05,0.5652173913043478,2.0078110902536466,4.1073575639413535,0.9699095494252794
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,8,48,0.15781525295746288,20.0,35222,0.0005678269263528476,0.9090909090909091,6.9238145533573,2.2270492283541645,0.8935193695780372
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,9,48,0.15781525295746288,49.0,997972,4.909957393594209e-05,0.8166666666666667,2.3436315566498096,1.728923652271507,0.8157571675852133
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,10,48,0.15781525295746288,153.0,21197,0.007218002547530311,0.7806122448979592,1.253632968443294,1.1801611694038692,0.531047752468521
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,11,48,0.15781525295746288,13.0,173583,7.489212653312824e-05,0.8666666666666667,5.254219205035888,1.877280141304712,0.8463132442645177
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,12,48,0.15781525295746288,16.0,33602,0.0004761621332063568,0.8421052631578947,3.7933553778279476,2.3287509052884796,0.9031073955990121
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,13,48,0.15781525295746288,627.0,173337,0.0036172311739559354,0.7517985611510791,0.920802536729111,1.6780148766199559,0.8030272766469456
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,14,48,0.15781525295746288,196.0,45391,0.004318036615188033,0.6925795053003534,0.8731007149480157,2.6239276900847583,0.9245304993065308
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,15,48,0.15781525295746288,34.0,164107,0.00020718189961427605,0.7906976744186046,2.388774672299789,1.615772742768251,0.785470642996409
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,16,48,0.15781525295746288,125.0,35745,0.003496992586375717,0.7530120481927711,1.3308624287612871,1.3314847229223723,0.660255242414751
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,17,48,0.15781525295746288,149.0,34191,0.004357871954607938,0.7883597883597884,1.2735457662111433,1.3149915805824133,0.649383438698315
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,18,48,0.15781525295746288,7.0,8084,0.0008659079663532904,inf,,0.967269477163459,1.0
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,19,48,0.15781525295746288,24.0,13659,0.0017570832418185812,0.6666666666666666,1.4929821442128781,2.614607288367972,0.9239693112640667
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,20,48,0.15781525295746288,17.0,53903,0.000315381333135447,0.9444444444444444,4.593263113020049,2.608765271484347,0.9236143125637544
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,21,48,0.15781525295746288,63.0,42121,0.0014956909854941716,0.8076923076923077,2.1880121342997394,1.4695676769863752,0.7327738661520093
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,22,48,0.15781525295746288,10.0,34797,0.00028738109607150044,0.8333333333333334,6.156057165333314,1.5294471545979202,0.7566405959299897
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,23,48,0.15781525295746288,8.0,182752,4.377517072316582e-05,inf,,1.1857685403636655,1.0
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,24,48,0.15781525295746288,14.0,83286,0.00016809547823163558,0.875,3.2159517861040614,2.0986367515538302,0.8791745771707358
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,25,48,0.15781525295746288,146.0,341706,0.0004272678852580874,0.6460176991150443,0.9207532577668477,2.1624081118262906,0.8866467200104763
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,26,48,0.15781525295746288,49.0,724895,6.759599666158548e-05,0.9074074074074074,4.23753614145126,1.6111040703946444,0.7840541975709066
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,27,48,0.15781525295746288,163.0,59772,0.0027270293783042228,0.7546296296296297,1.2498396491820873,1.2714584643681097,0.6175923623616522
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,28,48,0.15781525295746288,173.0,63621,0.0027192279278854467,0.7757847533632287,1.0327662131288766,1.8580169292324153,0.8428119023708064
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,29,48,0.15781525295746288,19.0,18550,0.0010242587601078166,1.0,21.115781241035695,2.1039807466887823,0.8798294560930701
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,30,48,0.15781525295746288,17.0,39558,0.00042974872339349813,0.7391304347826086,2.4969508291708378,2.4356697584253992,0.9118314729667358
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,31,48,0.15781525295746288,56.0,19405,0.0028858541612986344,0.8484848484848485,1.9364074392041746,1.3180129552113695,0.6514193526685458
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,32,48,0.15781525295746288,21.0,149724,0.00014025807485773824,0.9130434782608695,4.365155280326851,2.3276011482375067,0.9030065066598001
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,33,48,0.15781525295746288,8.0,27052,0.0002957267484844004,inf,,1.2047853257992363,1.0
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,34,48,0.15781525295746288,133.0,619891,0.00021455384898312767,0.7388888888888889,1.0644103873518904,1.2550500051796862,0.6042681819559893
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,35,48,0.15781525295746288,111.0,61172,0.001814555679068855,0.8222222222222222,1.6682979039873789,1.1857915138264457,0.5374139883170059
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,36,48,0.15781525295746288,69.0,35900,0.0019220055710306406,0.8023255813953488,1.6780156228463015,1.2347795573965952,0.5866216051982673
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,37,48,0.15781525295746288,18.0,62845,0.00028641896730050123,0.9473684210526315,11.300810805216887,1.8488068802658537,0.8410937419931488
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,38,48,0.15781525295746288,404.0,157415,0.0025664644411269575,0.7266187050359713,0.9216561422657192,1.7489947510012767,0.8204230174862711
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,39,48,0.15781525295746288,18.0,342878,5.249680644427464e-05,0.75,1.975317923380148,1.2663747987692555,0.6135503019006191
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,40,48,0.15781525295746288,87.0,449729,0.0001934498331217244,0.8285714285714286,1.7296110185567208,1.286359563525946,0.6290218499633203
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,41,48,0.15781525295746288,52.0,50787,0.0010238840648197373,0.8253968253968254,2.482327580531158,1.4287383466124968,0.7142229943866026
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,42,48,0.15781525295746288,314.0,467568,0.0006715600725455976,0.8219895287958116,1.0877146590728037,1.4425839591836216,0.7207447479125118
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,43,48,0.15781525295746288,12.0,64330,0.0001865381625990984,0.8,4.48440371215599,1.738810212664319,0.8180789765729526
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,44,48,0.15781525295746288,22.0,314133,7.003403017193354e-05,0.9166666666666666,8.397148819267134,2.101608026026684,0.8795393682256092
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,45,48,0.15781525295746288,50.0,334925,0.00014928715384041204,0.704225352112676,1.1752139632757748,1.5982328220089372,0.7800709509108577
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,46,48,0.15781525295746288,11.0,259090,4.24562893203134e-05,0.9166666666666666,4.10930766135415,1.7380989764881296,0.8179134862835428
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,47,48,0.15781525295746288,6.0,151498,3.960448322750135e-05,inf,,0.8944271909999159,1.0
8,../data/datasets//sbm/val/labels/mets/Mets_107.nii.gz,48,48,0.15781525295746288,19.0,229053,8.295023422526665e-05,0.5135135135135135,1.1344712402945412,3.963495607367062,0.9676484017749429
9,../data/datasets//sbm/val/labels/mets/Mets_311.nii.gz,1,1,1.0,8096.0,9830400,0.0008235677083333334,0.49501681442983797,0.47779555843251575,3.1337098839599893,0.9477174860569972
10,../data/datasets//sbm/val/labels/mets/Mets_123.nii.gz,1,10,0.249836494440811,382.0,1271647,0.00030039783053001346,0.8110403397027601,1.1549430632911326,1.25872997645304,0.6073275150175069
10,../data/datasets//sbm/val/labels/mets/Mets_123.nii.gz,2,10,0.249836494440811,68.0,1245397,5.4601062954222626e-05,0.7472527472527473,1.6651119385891768,2.7716833024834475,0.9326464685349374
10,../data/datasets//sbm/val/labels/mets/Mets_123.nii.gz,3,10,0.249836494440811,124.0,989634,0.00012529884785688445,0.7294117647058823,1.4336445142556038,1.9070778288746109,0.8514951688112594
10,../data/datasets//sbm/val/labels/mets/Mets_123.nii.gz,4,10,0.249836494440811,219.0,797602,0.0002745730326654146,0.7604166666666666,1.2724168291114732,1.6540921546328302,0.7965586670619025
10,../data/datasets//sbm/val/labels/mets/Mets_123.nii.gz,5,10,0.249836494440811,17.0,237797,7.148954780758378e-05,0.6538461538461539,2.299198672364813,3.331233540299679,0.9538797114648384
10,../data/datasets//sbm/val/labels/mets/Mets_123.nii.gz,6,10,0.249836494440811,262.0,510611,0.000513110763379559,0.7594202898550725,0.9165246363635643,1.389974411378646,0.6945569733103198
10,../data/datasets//sbm/val/labels/mets/Mets_123.nii.gz,7,10,0.249836494440811,84.0,936774,8.966944001434711e-05,0.7924528301886793,1.3696587991389642,1.808364132737099,0.8331905624448543
10,../data/datasets//sbm/val/labels/mets/Mets_123.nii.gz,8,10,0.249836494440811,242.0,1811273,0.00013360768917772197,0.7960526315789473,1.094273652592681,1.712884381578865,0.8118899083205208
10,../data/datasets//sbm/val/labels/mets/Mets_123.nii.gz,9,10,0.249836494440811,46.0,593418,7.751702846897128e-05,0.71875,1.3334284204382654,1.4831918442122152,0.7385290883746836
10,../data/datasets//sbm/val/labels/mets/Mets_123.nii.gz,10,10,0.249836494440811,85.0,1436247,5.918202091980001e-05,0.8173076923076923,1.607621979069202,2.267202939654927,0.897471664013503
11,../data/datasets//sbm/val/labels/mets/Mets_251.nii.gz,1,5,0.452991452991453,230.0,1704163,0.0001349636155696374,0.6927710843373494,1.0692894296642985,3.5366143087189297,0.9591917801181776
11,../data/datasets//sbm/val/labels/mets/Mets_251.nii.gz,2,5,0.452991452991453,217.0,392102,0.000553427424496687,0.5191387559808612,0.619603677351077,5.9118868180654,0.9855901931727462
11,../data/datasets//sbm/val/labels/mets/Mets_251.nii.gz,3,5,0.452991452991453,636.0,5959547,0.00010671952079579202,0.7082405345211581,0.8196991361913563,1.31260823765567,0.6477629703026663
11,../data/datasets//sbm/val/labels/mets/Mets_251.nii.gz,4,5,0.452991452991453,298.0,86042,0.0034634248390321004,0.7925531914893617,1.2410736605942887,2.2246519095683603,0.8932760409579944
11,../data/datasets//sbm/val/labels/mets/Mets_251.nii.gz,5,5,0.452991452991453,23.0,1688546,1.3621186511945781e-05,0.6764705882352942,1.970737983194434,1.650892283048417,0.7956679490990856
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,1,67,0.046232253367309795,106.0,525004,0.0002019032235944869,0.828125,2.1842031194436067,1.7602315631641,0.8229546490242174
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,2,67,0.046232253367309795,10.0,270126,3.701976114850107e-05,inf,,1.3710832463709262,1.0
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,3,67,0.046232253367309795,127.0,240704,0.0005276189843126828,0.8943661971830986,3.46964766411576,5.66377948972534,0.9842897812849166
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,4,67,0.046232253367309795,21.0,289640,7.250379781798094e-05,0.875,3.0236173331746445,2.821238268365349,0.9350733437241805
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,5,67,0.046232253367309795,28.0,333594,8.39343633278776e-05,0.8484848484848485,3.2582656020032603,3.0599961423347644,0.9450942807357423
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,6,67,0.046232253367309795,10.0,281877,3.547646668582396e-05,0.7692307692307693,3.6091301192656613,2.2694950491404966,0.8976904564377416
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,7,67,0.046232253367309795,13.0,24227,0.0005365914062822471,0.8666666666666667,2.2525544174446157,2.4973363310849344,0.9163288190914811
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,8,67,0.046232253367309795,17.0,108816,0.00015622702543743568,0.8095238095238095,2.7451720419647825,2.384871714693747,0.9078432245481294
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,9,67,0.046232253367309795,23.0,33555,0.000685441811950529,0.7931034482758621,2.9461450494902452,2.1509027609750406,0.8853521357813317
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,10,67,0.046232253367309795,25.0,779876,3.2056378193456396e-05,0.7575757575757576,3.147490875584595,3.6047258915479325,0.960750588066766
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,11,67,0.046232253367309795,31.0,37715,0.0008219541296566353,0.8611111111111112,3.8603106873396036,2.917079969640678,0.9394052838804628
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,12,67,0.046232253367309795,41.0,55011,0.0007453054843576739,0.7592592592592593,1.7744823346930596,1.8612322334961573,0.8434049143551915
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,13,67,0.046232253367309795,85.0,85175,0.0009979454065159965,0.7142857142857143,1.1363657690070794,1.807355865325808,0.8329857339116397
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,14,67,0.046232253367309795,62.0,63277,0.00097981889154037,0.7294117647058823,1.448609476174472,2.8543502896709643,0.936621687665567
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,15,67,0.046232253367309795,29.0,160886,0.00018025185535099387,0.5370370370370371,2.175296326650834,5.269338682254238,0.9818271940216732
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,16,67,0.046232253367309795,68.0,148143,0.00045901595080429045,0.723404255319149,1.1882038487668256,1.7563453353961855,0.8220854635786417
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,17,67,0.046232253367309795,9.0,44902,0.00020043650616899026,inf,,1.1247716279973057,1.0
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,18,67,0.046232253367309795,22.0,4980,0.004417670682730923,0.8148148148148148,2.3730268689800647,3.193397549335362,0.9497049635359748
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,19,67,0.046232253367309795,57.0,13085,0.0043561329766908675,0.6551724137931034,1.1112676023144792,3.5478023935352905,0.9594541843046848
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,20,67,0.046232253367309795,125.0,249456,0.0005010903726508884,0.5387931034482759,1.0966821106508686,6.081019349665539,0.9863860682591844
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,21,67,0.046232253367309795,20.0,32104,0.000622975330176925,0.7407407407407407,2.1192678227114476,2.922092487621952,0.9396196667664273
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,22,67,0.046232253367309795,46.0,185342,0.000248189832849543,0.8518518518518519,2.9583318361052364,3.747578789802559,0.9637411339364064
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,23,67,0.046232253367309795,22.0,757388,2.9047199057814487e-05,0.7333333333333333,2.2968924733533824,3.098066674251764,0.946473355801863
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,24,67,0.046232253367309795,38.0,27534,0.001380111861698264,0.8444444444444444,3.288074737769975,3.2351779217452385,0.9510288886741324
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,25,67,0.046232253367309795,33.0,40370,0.0008174386920980927,0.8461538461538461,2.41606834097038,1.5188327740073346,0.7526679248696048
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,26,67,0.046232253367309795,43.0,12553,0.003425475981837011,0.7413793103448276,2.0169045867875672,1.7662774191351869,0.8242936665990603
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,27,67,0.046232253367309795,88.0,54090,0.0016269180994638566,0.6666666666666666,1.174886398629447,1.7457923222355698,0.8196910969004907
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,28,67,0.046232253367309795,6.0,32070,0.00018709073900841907,inf,,1.2649110640673518,1.0
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,29,67,0.046232253367309795,48.0,7748,0.00619514713474445,0.6956521739130435,1.4976313328866184,1.6200349860435548,0.7867509020525533
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,30,67,0.046232253367309795,39.0,185675,0.00021004443247610072,0.7959183673469388,1.9931971996066256,1.6748569900922636,0.8021921891416569
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,31,67,0.046232253367309795,32.0,22700,0.0014096916299559472,0.6274509803921569,1.5758838648376046,2.329886285118729,0.9032068653956826
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,32,67,0.046232253367309795,20.0,39753,0.0005031066837722939,0.8,2.0708468025639726,4.124173789868413,0.9701582022139003
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,33,67,0.046232253367309795,52.0,16973,0.0030636893890296354,0.7536231884057971,1.4402073207619013,1.9344578533886971,0.8560212094338807
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,34,67,0.046232253367309795,29.0,21242,0.0013652198474719895,0.8055555555555556,2.6536211612084357,3.4085673819881253,0.955996402780267
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,35,67,0.046232253367309795,42.0,35091,0.0011968880909634949,0.7241379310344828,1.6568687854439828,1.9672563181333524,0.8611669825220304
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,36,67,0.046232253367309795,67.0,129545,0.000517194797174727,0.6979166666666666,1.2914202599554612,1.7011817558074414,0.8089869038400681
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,37,67,0.046232253367309795,122.0,59317,0.0020567459581570208,0.6161616161616161,0.9018231630409002,2.0905560733821544,0.8781738352362994
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,38,67,0.046232253367309795,11.0,66730,0.0001648433987711674,inf,,1.386576204193401,1.0
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,39,67,0.046232253367309795,6.0,72632,8.260821676396079e-05,inf,,1.087288003853788,1.0
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,40,67,0.046232253367309795,22.0,16111,0.0013655266588045434,0.6470588235294118,1.9077274427737256,3.8392986078638915,0.9654834948725108
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,41,67,0.046232253367309795,20.0,20554,0.0009730466089325679,0.8,3.4661684892149984,3.217725343956076,0.9504823491703632
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,42,67,0.046232253367309795,19.0,12274,0.0015479876160990713,0.7916666666666666,2.660030156856702,2.79028115948784,0.9335731814413606
12,../data/datasets//sbm/val/labels/mets/Mets_314.nii.gz,43,67,0.046232253367309795,39.0,43755,0.0008913267055193692,0.7090909090909091,2.136929881163915,1.5212900882730171,0.7535969051818389
